Tiempo,Contador,Acx,Acy,Acz,Gx,Gy,Gz
65377,20121,-247,-646,-3896,31,-52.0,2.0
65393,20122,-243,-670,-3909,30,-8.0,-4.0
65409,20123,-219,-625,-3936,19,-34.0,-12.0
65425,20124,-260,-625,-3880,-32,-82.0,-14.0
65441,20125,-255,-642,-3875,-60,-101.0,-27.0
65457,20126,-239,-705,-3809,-1,-81.0,-24.0
65473,20127,-227,-654,-3839,36,-88.0,-33.0
65489,20128,-272,-684,-3858,5,-93.0,-22.0
65506,20129,-265,-675,-3848,10,-98.0,-17.0
65521,20130,-290,-684,-3879,45,-30.0,-3.0
3,20131,-258,-647,-3950,17,22.0,27.0
18,20132,-261,-666,-3854,-5,-85.0,17.0
Order,True,Max_Delay,17,Out_Range,0,,
11842,20871,-674,-146,-3922,57,132.0,7.0
11858,20872,-771,-159,-3854,32,185.0,-14.0
11874,20873,-874,-164,-3936,-32,44.0,-48.0
11890,20874,-964,-189,-3951,-60,-136.0,-51.0
11906,20875,-942,-206,-3857,-109,-300.0,-19.0
11922,20876,-929,-226,-3717,-114,-361.0,-12.0
11938,20877,-795,-251,-3715,24,-233.0,0.0
11954,20878,-811,-173,-3768,76,-78.0,26.0
11970,20879,-860,-164,-3787,45,-125.0,30.0
11986,20880,-814,-143,-3721,27,-248.0,24.0
12002,20881,-720,-211,-3731,84,-237.0,-5.0
12018,20882,-744,-260,-3779,144,-109.0,-1.0
12034,20883,-787,-204,-3817,122,-48.0,-12.0
12050,20884,-823,-210,-3874,79,-73.0,-7.0
12066,20885,-798,-197,-3798,36,-192.0,-39.0
12082,20886,-730,-208,-3797,46,-171.0,-46.0
12098,20887,-755,-181,-3833,92,-88.0,-43.0
12114,20888,-832,-151,-3956,92,-114.0,-46.0
12130,20889,-883,-178,-3881,117,-141.0,-30.0
12146,20890,-807,-197,-3880,131,-236.0,-24.0
12163,20891,-744,-194,-3955,78,-157.0,-16.0
12178,20892,-683,-182,-3911,69,-18.0,-28.0
12194,20893,-662,-201,-3908,69,190.0,-43.0
12210,20894,-780,-170,-3899,19,228.0,-56.0
12226,20895,-860,-177,-3944,-32,150.0,-58.0
12242,20896,-942,-164,-3844,-43,43.0,-31.0
12258,20897,-875,-199,-3738,-25,-90.0,-23.0
12274,20898,-796,-196,-3708,63,-71.0,-40.0
12290,20899,-808,-177,-3777,143,-19.0,-20.0
12306,20900,-867,-133,-3862,140,10.0,-24.0
12322,20901,-888,-116,-3881,94,-124.0,-24.0
12338,20902,-778,-134,-3901,74,-202.0,-55.0
12354,20903,-750,-125,-3927,73,-138.0,-82.0
12370,20904,-894,-144,-3909,67,-150.0,-88.0
12386,20905,-878,-153,-3882,51,-189.0,-102.0
12402,20906,-905,-164,-3918,65,-206.0,-96.0
12418,20907,-852,-157,-3930,73,-179.0,-98.0
12434,20908,-760,-127,-3990,16,-104.0,-121.0
12450,20909,-812,-165,-3967,-45,-30.0,-155.0
12466,20910,-829,-191,-3940,-35,1.0,-180.0
12482,20911,-1093,-184,-3864,-46,-122.0,-154.0
12499,20912,-1114,-179,-3950,-131,-181.0,-94.0
12514,20913,-975,-215,-3885,-42,-151.0,-27.0
12530,20914,-850,-165,-3871,6,19.0,18.0
12547,20915,-797,-193,-3848,48,60.0,8.0
12562,20916,-791,-173,-3887,64,53.0,-10.0
12578,20917,-849,-132,-3943,-35,38.0,-17.0
12594,20918,-885,-157,-3834,-123,-53.0,-5.0
12610,20919,-815,-214,-3701,-147,-139.0,-17.0
12626,20920,-673,-261,-3593,-54,-25.0,-32.0
12642,20921,-751,-218,-3495,30,-11.0,-40.0
12658,20922,-719,-289,-3510,43,-90.0,-46.0
12674,20923,-441,-350,-3438,95,36.0,6.0
12691,20924,-104,-466,-3597,244,376.0,5.0
12706,20925,-20,-508,-3909,325,670.0,-32.0
12722,20926,-86,-439,-4159,317,525.0,-6.0
12738,20927,668,-158,-4562,97,250.0,23.0
12754,20928,1771,174,-4988,146,582.0,-91.0
12770,20929,2965,606,-5881,392,1387.0,-563.0
12786,20930,2294,622,-6042,-145,984.0,-1422.0
12802,20931,1303,451,-5961,-751,-1159.0,-2228.0
12818,20932,704,559,-6416,-1090,-2129.0,-2644.0
12834,20933,157,614,-6628,-1314,-1670.0,-2749.0
12850,20934,-535,527,-6700,-1537,-832.0,-2844.0
12866,20935,-1536,510,-6600,-1835,-709.0,-2997.0
12882,20936,-2351,431,-6493,-2112,-1486.0,-3038.0
12898,20937,-2752,404,-6490,-2521,-1790.0,-2994.0
12914,20938,-3425,309,-6510,-2778,-1365.0,-2763.0
12930,20939,-4395,356,-6198,-3057,-916.0,-2341.0
12946,20940,-4817,287,-5898,-3408,-803.0,-1765.0
12963,20941,-4937,36,-5366,-3603,-1065.0,-1259.0
12978,20942,-4974,-135,-4908,-3642,-1076.0,-763.0
12995,20943,-4843,-184,-4497,-3687,-771.0,-231.0
13010,20944,-4716,-246,-4121,-3750,-241.0,241.0
13026,20945,-4787,-476,-3546,-3840,299.0,780.0
13042,20946,-4673,-558,-3213,-3673,737.0,1415.0
13058,20947,-4522,-502,-2831,-3450,924.0,1999.0
13074,20948,-4305,-453,-2507,-3185,659.0,2498.0
13090,20949,-3883,-279,-2182,-3047,236.0,3000.0
13106,20950,-3565,-200,-1245,-3072,-217.0,3423.0
13122,20951,-2733,-310,-319,-2712,-674.0,3740.0
13138,20952,-1801,-435,176,-2015,-315.0,3896.0
13154,20953,-1193,-499,540,-1219,178.0,4007.0
13170,20954,-569,-417,613,-642,561.0,3993.0
13186,20955,-47,-374,805,-443,666.0,3866.0
13202,20956,600,-423,772,-341,709.0,3729.0
13218,20957,1351,-499,881,-88,1378.0,3532.0
13234,20958,1835,-548,1043,374,2274.0,3280.0
13250,20959,1907,-703,1058,1101,2927.0,2905.0
13266,20960,1421,-781,679,1768,2935.0,2541.0
13282,20961,1325,-691,176,2227,2450.0,2457.0
13298,20962,1812,-464,-428,2651,2548.0,2285.0
13314,20963,2006,-314,-874,2908,2273.0,2100.0
13330,20964,1922,-510,-1041,2993,1292.0,1725.0
13347,20965,2397,-522,-1686,3393,465.0,1452.0
13362,20966,2732,-345,-2420,3704,767.0,1113.0
13378,20967,2487,-40,-2847,3825,559.0,931.0
13394,20968,2902,152,-2747,3576,-214.0,663.0
