Tiempo,Contador,Acx,Acy,Acz,Gx,Gy,Gz
67,11943,2367,1531,-3400,626,1114.0,6729.0
83,11944,2470,1307,-3485,654,864.0,5987.0
99,11945,2988,1133,-3537,359,1276.0,4968.0
115,11946,2596,1002,-3595,405,1202.0,4391.0
131,11947,2803,623,-3632,571,672.0,3803.0
147,11948,2748,354,-3601,799,-342.0,3160.0
163,11949,2639,149,-3641,797,-1507.0,2278.0
179,11950,2396,-44,-3857,543,-1696.0,1454.0
195,11951,2122,-156,-4035,357,-1171.0,941.0
211,11952,1709,-363,-4000,354,-386.0,637.0
227,11953,1233,-441,-4059,482,-249.0,624.0
244,11954,1192,-387,-4254,495,-371.0,501.0
259,11955,1188,-396,-4351,347,-423.0,275.0
275,11956,1051,-467,-4356,197,-433.0,66.0
291,11957,861,-513,-4252,139,-559.0,-24.0
307,11958,919,-545,-4266,169,-688.0,-87.0
323,11959,720,-594,-4202,142,-599.0,-169.0
339,11960,576,-612,-4140,158,-371.0,-198.0
355,11961,414,-568,-4084,207,-206.0,-106.0
371,11962,497,-591,-4112,214,-34.0,-51.0
387,11963,536,-505,-4090,150,133.0,-56.0
403,11964,312,-495,-4082,134,-38.0,-72.0
419,11965,240,-517,-4005,98,-425.0,16.0
435,11966,442,-410,-4024,8,-505.0,39.0
451,11967,549,-407,-3935,-66,-403.0,-5.0
467,11968,513,-440,-3794,-41,-417.0,5.0
483,11969,523,-435,-3754,68,-404.0,0.0
499,11970,446,-432,-3797,155,-320.0,-20.0
515,11971,511,-419,-3865,156,-195.0,-14.0
531,11972,557,-425,-3916,159,-108.0,-14.0
547,11973,554,-401,-3939,155,-140.0,-30.0
563,11974,536,-391,-3915,141,-213.0,-63.0
579,11975,546,-425,-3939,119,-242.0,-105.0
595,11976,431,-447,-3947,176,-247.0,-109.0
611,11977,452,-475,-4008,221,-245.0,-16.0
627,11978,523,-442,-4065,184,-85.0,-21.0
643,11979,516,-488,-4008,166,50.0,-14.0
659,11980,477,-450,-4030,194,75.0,-21.0
675,11981,401,-497,-4003,225,-86.0,14.0
691,11982,445,-463,-4122,227,-268.0,25.0
707,11983,492,-428,-4126,170,-269.0,2.0
723,11984,435,-473,-4127,107,-184.0,-9.0
739,11985,373,-503,-4067,119,-242.0,28.0
755,11986,449,-481,-4035,96,-271.0,52.0
771,11987,583,-470,-4049,101,-158.0,13.0
787,11988,414,-508,-4074,112,-67.0,8.0
803,11989,409,-442,-3986,119,-152.0,44.0
819,11990,467,-482,-4037,79,-240.0,52.0
836,11991,506,-468,-3986,64,-232.0,33.0
851,11992,494,-463,-3945,74,-211.0,18.0
867,11993,397,-469,-3913,121,-259.0,39.0
883,11994,469,-449,-3920,98,-262.0,58.0
899,11995,416,-471,-3937,89,-250.0,71.0
916,11996,407,-444,-3927,92,-313.0,107.0
931,11997,516,-445,-3888,101,-266.0,110.0
947,11998,570,-448,-3910,128,-233.0,80.0
963,11999,572,-436,-3919,169,-252.0,37.0
979,12000,473,-448,-3959,167,-298.0,28.0
995,12001,471,-461,-3933,173,-301.0,48.0
1011,12002,498,-450,-4001,159,-233.0,45.0
1027,12003,522,-491,-4062,170,-104.0,25.0
1043,12004,465,-463,-4006,183,-109.0,3.0
1059,12005,351,-515,-4047,191,-276.0,-7.0
1075,12006,385,-455,-4084,174,-430.0,18.0
1091,12007,411,-499,-4069,112,-348.0,37.0
1107,12008,431,-493,-4039,50,-232.0,67.0
1123,12009,453,-496,-4014,78,-183.0,56.0
1139,12010,430,-481,-4008,121,-212.0,57.0
1155,12011,429,-458,-3958,136,-257.0,59.0
1172,12012,441,-431,-4011,104,-230.0,68.0
1187,12013,476,-447,-3925,88,-205.0,63.0
1203,12014,536,-461,-3966,112,-186.0,47.0
1219,12015,512,-453,-3945,157,-189.0,24.0
1235,12016,500,-469,-3947,186,-261.0,19.0
1251,12017,385,-434,-4040,191,-344.0,10.0
Order,True,Max_Delay,17,Out_Range,0,,
21396,17372,-246,-852,-4038,130,-175.0,84.0
21412,17373,-255,-853,-4030,122,-240.0,97.0
21428,17374,-221,-846,-3974,155,-308.0,103.0
21444,17375,-181,-881,-3941,194,-326.0,91.0
21460,17376,-199,-843,-3976,180,-208.0,83.0
21476,17377,-167,-861,-4035,165,-253.0,89.0
21492,17378,-184,-868,-4032,150,-247.0,72.0
21508,17379,-160,-859,-4017,115,-254.0,75.0
21524,17380,-198,-828,-3919,72,-250.0,93.0
21540,17381,-184,-866,-3910,75,-250.0,97.0
21556,17382,-177,-869,-3925,130,-241.0,85.0
21572,17383,-182,-830,-3931,188,-214.0,81.0
21588,17384,-233,-876,-3922,202,-169.0,93.0
21604,17385,-210,-899,-4015,220,-189.0,104.0
21620,17386,-222,-882,-3924,214,-178.0,107.0
21636,17387,-195,-866,-3970,213,-228.0,97.0
21652,17388,-196,-831,-3930,224,-155.0,99.0
21668,17389,-215,-872,-3983,213,-56.0,111.0
21684,17390,-235,-821,-3919,215,-136.0,98.0
21700,17391,-231,-887,-3897,190,-257.0,94.0
21716,17392,-256,-857,-3770,259,-522.0,127.0
21732,17393,-175,-853,-3906,299,-626.0,108.0
21748,17394,-157,-864,-4033,260,-510.0,68.0
21764,17395,-200,-849,-3989,156,-406.0,98.0
21780,17396,-215,-791,-4060,57,-394.0,156.0
21796,17397,-272,-828,-4114,-168,-395.0,232.0
21812,17398,-90,-820,-4117,-360,-491.0,188.0
21828,17399,-60,-922,-3991,-405,-868.0,76.0
21844,17400,-37,-922,-3926,-366,-765.0,-116.0
21860,17401,7,-1052,-4162,-314,-545.0,-278.0
21876,17402,95,-985,-4023,-251,-877.0,-464.0
21892,17403,405,-882,-3699,-214,-1312.0,-613.0
21908,17404,446,-933,-4370,-667,-2161.0,-1106.0
21924,17405,930,-482,-3907,-118,-2985.0,-1705.0
21940,17406,1241,-485,-3942,210,-3304.0,-1973.0
21956,17407,1711,-560,-4386,218,-1819.0,-2220.0
21972,17408,2157,-458,-4515,-80,-662.0,-2417.0
21988,17409,2265,-71,-4318,-420,509.0,-2793.0
22005,17410,2065,45,-3809,-602,389.0,-3262.0
22020,17411,2032,133,-3639,-480,-363.0,-3746.0
22036,17412,2274,250,-3605,-89,-993.0,-4161.0
22052,17413,2314,429,-3553,157,-804.0,-4676.0
22068,17414,2228,465,-3605,348,-543.0,-5106.0
22084,17415,1965,389,-3605,635,-474.0,-5339.0
22100,17416,1851,343,-3789,948,-310.0,-5619.0
22116,17417,1673,475,-3924,1150,-448.0,-5874.0
22132,17418,1501,587,-4008,1129,-792.0,-6281.0
22148,17419,1372,666,-4010,1143,-1188.0,-6545.0
22164,17420,1097,520,-3915,1115,-1406.0,-6725.0
22180,17421,933,495,-3850,1099,-1175.0,-6759.0
22196,17422,648,404,-3804,1162,-1123.0,-6716.0
22212,17423,456,404,-3713,1231,-893.0,-6903.0
22228,17424,351,453,-3720,1324,-368.0,-7218.0
22244,17425,-98,579,-3584,1405,-55.0,-7323.0
22261,17426,-711,581,-3461,1627,-287.0,-7337.0
22276,17427,-870,711,-3750,1820,-411.0,-7347.0
22292,17428,-1161,781,-3930,1789,-364.0,-7304.0
22308,17429,-1559,920,-3909,1636,-378.0,-7076.0
22324,17430,-1834,939,-3955,1433,-716.0,-6655.0
22340,17431,-1838,999,-4288,1206,-721.0,-6283.0
22356,17432,-1659,990,-4502,1144,-323.0,-6039.0
22372,17433,-1918,880,-4579,1125,-18.0,-5702.0
22388,17434,-2039,799,-4609,1088,64.0,-5354.0
22405,17435,-2008,725,-4601,882,116.0,-4902.0
22420,17436,-1804,761,-4651,601,84.0,-4468.0
22436,17437,-1344,862,-4664,76,400.0,-4210.0
22452,17438,-1460,740,-4435,-144,371.0,-4005.0
22468,17439,-1598,627,-4200,-109,-82.0,-3634.0
22484,17440,-1580,514,-3970,-55,-678.0,-3246.0
22500,17441,-1022,521,-4000,-115,-884.0,-3100.0
22516,17442,-819,592,-3937,-135,-885.0,-3095.0
22532,17443,-984,536,-3766,-140,-829.0,-3039.0
22548,17444,-911,252,-3643,-1,-990.0,-2919.0
22564,17445,-1140,244,-4584,-171,-471.0,-2530.0
22580,17446,-3163,269,-4843,-791,3402.0,-1463.0
22596,17447,-5252,39,-4612,-782,5420.0,533.0
22612,17448,-4883,-133,-4091,-777,1917.0,1088.0
22628,17449,-2239,119,-3765,-692,-1547.0,352.0
22644,17450,-468,156,-3969,-271,-2304.0,-144.0
22661,17451,454,-111,-3921,-271,-987.0,-381.0
22676,17452,562,-406,-3768,-96,-90.0,-174.0
22692,17453,-82,-497,-3571,263,-246.0,47.0
22708,17454,-555,-499,-3735,532,-466.0,322.0
22724,17455,-743,-631,-3988,682,-561.0,359.0
22741,17456,-1035,-470,-3983,671,-715.0,259.0
22756,17457,-1115,-378,-4046,456,-1066.0,0.0
22772,17458,-1035,-342,-3900,341,-1406.0,-85.0
22788,17459,-740,-216,-3840,274,-1513.0,131.0
22804,17460,-243,-208,-3886,111,-1546.0,256.0
22820,17461,-193,-180,-3856,-32,-1519.0,381.0
22836,17462,-535,-161,-3902,62,-1661.0,427.0
22852,17463,-714,-151,-4025,166,-1746.0,517.0
22868,17464,-1013,-109,-4114,231,-1937.0,605.0
22884,17465,-1401,-59,-4182,190,-2237.0,752.0
22900,17466,-2028,6,-4195,116,-2534.0,1024.0
22916,17467,-2543,70,-4278,62,-2893.0,1525.0
22932,17468,-2803,216,-4743,-147,-2886.0,2168.0
22948,17469,-3075,444,-5065,-506,-2984.0,3058.0
22964,17470,-2693,489,-5236,-1108,-1723.0,3750.0
22980,17471,-2724,438,-5149,-1377,-340.0,4436.0
22996,17472,-2807,407,-5098,-1555,488.0,5075.0
23012,17473,-2677,614,-4977,-1759,682.0,5769.0
23028,17474,-2229,856,-4832,-1940,362.0,6263.0
23044,17475,-1790,918,-4824,-2084,148.0,6734.0
23060,17476,-1176,856,-4686,-2000,-70.0,7213.0
23076,17477,-611,775,-4523,-1652,55.0,7584.0
23092,17478,-140,800,-4396,-1210,43.0,7836.0
23108,17479,698,1012,-4731,-1612,-7.0,7370.0
23124,17480,1453,1184,-4610,-2536,771.0,6472.0
23140,17481,1056,825,-4301,-2649,1452.0,6354.0
23156,17482,457,573,-3901,-1868,1075.0,6957.0
23172,17483,507,522,-3711,-728,-251.0,7656.0
23188,17484,1728,757,-4221,-455,-903.0,7184.0
23204,17485,2868,907,-4790,-1845,1419.0,5188.0
